mapping_id,endpoint_id,provider_family,direction,external_field_path,external_type,required_optional,enum_or_validation,canonical_entity,canonical_field,disposition,transformation,persistence_rule,history_version_rule,web_consumer,ipad_consumer,offline_inclusion,status,evidence
F360-XPC-MAP-0204,INSP-API-009,Inspection API,response,$.data.visit.cr_number,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0205,INSP-API-009,Inspection API,response,$.data.visit.notes,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0206,INSP-API-009,Inspection API,response,$.data.visit.third_parties,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0207,INSP-API-009,Inspection API,response,$.data.visit.inspector,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0208,INSP-API-009,Inspection API,response,$.data.visit.inspector.id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0209,INSP-API-009,Inspection API,response,$.data.visit.inspector.name,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0210,INSP-API-009,Inspection API,response,$.data.visit.plant,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0211,INSP-API-009,Inspection API,response,$.data.visit.plant.id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0212,INSP-API-009,Inspection API,response,$.data.visit.plant.plant_number,int,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0213,INSP-API-009,Inspection API,response,$.data.visit.plant.state,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0214,INSP-API-009,Inspection API,response,$.data.visit.plant.state.value,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0215,INSP-API-009,Inspection API,response,$.data.visit.plant.state.label,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0216,INSP-API-009,Inspection API,response,$.data.visit.plant.main_activity_code_l2,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0217,INSP-API-009,Inspection API,response,$.data.visit.plant.main_activity_code_l4,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0218,INSP-API-009,Inspection API,response,$.data.visit.plant.has_approved_manpower,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0219,INSP-API-009,Inspection API,response,$.data.visit.plant.inside_industrial_city,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0220,INSP-API-009,Inspection API,response,$.data.visit.plant.started_production_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0221,INSP-API-009,Inspection API,response,$.data.visit.plant.closed_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0222,INSP-API-009,Inspection API,response,$.data.visit.plant.established_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0223,INSP-API-009,Inspection API,response,$.data.visit.plant.canceled_at,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0224,INSP-API-009,Inspection API,response,$.data.visit.plant.address,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0225,INSP-API-009,Inspection API,response,$.data.visit.plant.address.address_id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0226,INSP-API-009,Inspection API,response,$.data.visit.plant.address.type_code,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0227,INSP-API-009,Inspection API,response,$.data.visit.plant.address.address_line_1,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0228,INSP-API-009,Inspection API,response,$.data.visit.plant.address.land_mark,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0229,INSP-API-009,Inspection API,response,$.data.visit.plant.address.district_en,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0230,INSP-API-009,Inspection API,response,$.data.visit.plant.address.district_ar,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0231,INSP-API-009,Inspection API,response,$.data.visit.plant.address.building_number,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0232,INSP-API-009,Inspection API,response,$.data.visit.plant.address.additional_number,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0233,INSP-API-009,Inspection API,response,$.data.visit.plant.address.zip_code,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0234,INSP-API-009,Inspection API,response,$.data.visit.plant.address.unit_no,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0235,INSP-API-009,Inspection API,response,$.data.visit.plant.address.street_name_ar,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0236,INSP-API-009,Inspection API,response,$.data.visit.plant.address.street_name_en,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0237,INSP-API-009,Inspection API,response,$.data.visit.plant.address.latitude,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0238,INSP-API-009,Inspection API,response,$.data.visit.plant.address.longitude,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0239,INSP-API-009,Inspection API,response,$.data.visit.plant.address.city,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0240,INSP-API-009,Inspection API,response,$.data.visit.plant.address.city.name_en,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0241,INSP-API-009,Inspection API,response,$.data.visit.plant.address.city.name_ar,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0242,INSP-API-009,Inspection API,response,$.data.visit.plant.address.region,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0243,INSP-API-009,Inspection API,response,$.data.visit.plant.address.region.name_en,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0244,INSP-API-009,Inspection API,response,$.data.visit.plant.address.region.name_ar,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0245,INSP-API-009,Inspection API,response,$.data.visit.plant.land_provider,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0246,INSP-API-009,Inspection API,response,$.data.visit.plant.industrial_city,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0247,INSP-API-009,Inspection API,response,$.data.visit.plant.license_number,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0248,INSP-API-009,Inspection API,response,$.data.visit.plant.hs_12_confirmed_at,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0249,INSP-API-009,Inspection API,response,$.data.visit.plant.city,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0250,INSP-API-009,Inspection API,response,$.data.visit.plant.city.id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0251,INSP-API-009,Inspection API,response,$.data.visit.plant.city.name_en,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
