"source_id","inventory_kind","source_name","status","route","web_nodes","equivalence_pass","mapping_basis","reason"
"1442:184856","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1442:166730","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1434:142950","screen_state","Actions","shared_duplicate","cross-route","344:156","true","registered shared component plus fresh component signature","source screen chrome_or_overlay_collapsed_to_shared_web_component"
"1442:165706","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1442:165736","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:143474","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:143495","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:143512","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:129023","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:145297","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:146535","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:211477","screen_state","Actions","shared_duplicate","cross-route","344:156","true","registered shared component plus fresh component signature","source screen chrome_or_overlay_collapsed_to_shared_web_component"
"1632:149135","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:151793","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:150021","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:151853","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:150907","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:151913","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:158816","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1632:160517","screen_state","My Tasks","shared_duplicate","/field/my-tasks","548:67761|548:67895|548:68032|549:67723|549:67855|549:67987|550:67864|550:67996|550:68151|555:2|555:29|555:57|555:83|555:109|555:134|555:158|555:185|555:214|558:2|558:61|558:117|558:163|558:209|558:250|558:286|558:337|558:390","true","canonical core route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1271:45847","modal","Modal","shared_duplicate","cross-route","349:252","true","registered shared component plus fresh component signature","source screen chrome_or_overlay_collapsed_to_shared_web_component"
"1246:114904","modal","Modal","shared_duplicate","cross-route","349:252","true","registered shared component plus fresh component signature","source screen chrome_or_overlay_collapsed_to_shared_web_component"
"1271:45439","modal","Modal","shared_duplicate","cross-route","349:252","true","registered shared component plus fresh component signature","source screen chrome_or_overlay_collapsed_to_shared_web_component"
"1271:45563","modal","Modal","shared_duplicate","cross-route","349:252","true","registered shared component plus fresh component signature","source screen chrome_or_overlay_collapsed_to_shared_web_component"
"1271:45735","modal","Modal","shared_duplicate","cross-route","349:252","true","registered shared component plus fresh component signature","source screen chrome_or_overlay_collapsed_to_shared_web_component"
"1831:155597","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2312:184533","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2064:122963","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2064:152980","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2054:101030","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2064:124403","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2054:100155","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:155632","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2312:184568","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:155667","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2312:184603","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:155723","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2312:185309","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2064:123161","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2103:178582","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:155855","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2312:194560","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:155992","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156010","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156028","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156046","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156064","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156082","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156100","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156118","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156136","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156154","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156172","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156190","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156208","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156226","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156244","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156262","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156280","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156298","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156316","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156334","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156352","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156369","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156500","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2312:185441","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156634","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156815","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:156992","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157133","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157328","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157342","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157356","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157370","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157384","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157398","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157412","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157426","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157440","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157454","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"1831:157468","form_or_screen_state","Summons Notice","shared_duplicate","/field/summons-notices","432:48326|432:48327|432:48328|432:48329","true","canonical summons route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2064:153161","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
"2103:165377","form_or_screen_state","Establishment Details","shared_duplicate","/field/establishments","450:68977|450:69137|450:69206|450:72509|450:72711|450:75344|450:75628|457:70525|457:70702|457:71041|457:71162|457:71493|457:71611|457:71699|457:71813|459:57004|459:57097|459:57215|459:57305|502:71936","true","canonical establishment route/state screen group","ipad_static_state_collapsed_into_canonical_responsive_web_screen_group"
