finding_id,route,screen_id,persona,mode,locale,direction,theme,severity,category,observation,user_cost,evidence_path,evidence_status,source_refs,recommendation,acceptance_test,design_package,status
WP01-UX-0742,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P2,Provider fallback,No safe direct en-LTR light visual evidence exists for /visits/:id; provider fallback remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Offer an honest operational fallback when a provider is unavailable.,"On /visits/:id in en-LTR light, verify: Offer an honest operational fallback when a provider is unavailable.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0743,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P1,Offline confidence,No safe direct en-LTR light visual evidence exists for /visits/:id; offline confidence remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Expose saved, queued, syncing, conflicted and failed states without silently overwriting.","On /visits/:id in en-LTR light, verify: Expose saved, queued, syncing, conflicted and failed states without silently overwriting.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0744,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P1,Immutable version,No safe direct en-LTR light visual evidence exists for /visits/:id; immutable version remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Prevent edits to submitted versions and guide returned corrections to unlocked scope only.,"On /visits/:id in en-LTR light, verify: Prevent edits to submitted versions and guide returned corrections to unlocked scope only.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0745,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P2,Arabic comprehension,No safe direct en-LTR light visual evidence exists for /visits/:id; arabic comprehension remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Use domain-approved Arabic and preserve mixed-script identifiers without ambiguity.,"On /visits/:id in en-LTR light, verify: Use domain-approved Arabic and preserve mixed-script identifiers without ambiguity.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0746,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P2,Accessibility workflow,No safe direct en-LTR light visual evidence exists for /visits/:id; accessibility workflow remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Support complete keyboard and assistive-technology completion, not just component-level compliance.","On /visits/:id in en-LTR light, verify: Support complete keyboard and assistive-technology completion, not just component-level compliance.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0747,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P2,Responsive priority,No safe direct en-LTR light visual evidence exists for /visits/:id; responsive priority remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Retain the current job, evidence and safe next action at narrow widths.","On /visits/:id in en-LTR light, verify: Retain the current job, evidence and safe next action at narrow widths.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0748,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P2,Trust/provenance,No safe direct en-LTR light visual evidence exists for /visits/:id; trust/provenance remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep projections, simulations, fixtures and live values visibly distinct.","On /visits/:id in en-LTR light, verify: Keep projections, simulations, fixtures and live values visibly distinct.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0749,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P2,Help in context,No safe direct en-LTR light visual evidence exists for /visits/:id; help in context remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide concise policy and evidence help at the decision point, not as detached documentation.","On /visits/:id in en-LTR light, verify: Provide concise policy and evidence help at the decision point, not as detached documentation.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0750,/visits/:id,SCR-WEB-210,Planner/Operations/Branch Manager,default,en,LTR,light,P2,Exit/recovery,No safe direct en-LTR light visual evidence exists for /visits/:id; exit/recovery remains a mandatory verification requirement and is not claimed as observed.,"Additional time, ambiguity or recovery effort for the governed task on /visits/:id.",,BLOCKED_FIXTURE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Give a safe exit that preserves state and tells the user what remains incomplete.,"On /visits/:id in en-LTR light, verify: Give a safe exit that preserves state and tells the user what remains incomplete.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UX-0751,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P1,Job clarity,The audit surface produces approximately 394 buttons and an exceptionally long document.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,State the user job and expected outcome before presenting tools or data.,"On /admin/audit in en-LTR light, verify: State the user job and expected outcome before presenting tools or data.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0752,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Next action,Current en-LTR light evidence for /admin/audit requires next action refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Make exactly one safe next action obvious for the current role and lifecycle state.,"On /admin/audit in en-LTR light, verify: Make exactly one safe next action obvious for the current role and lifecycle state.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0753,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Blocker explanation,Current en-LTR light evidence for /admin/audit requires blocker explanation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Explain why progression is blocked and identify the authorized resolution path.,"On /admin/audit in en-LTR light, verify: Explain why progression is blocked and identify the authorized resolution path.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0754,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Lifecycle orientation,Current en-LTR light evidence for /admin/audit requires lifecycle orientation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Keep the object lifecycle and current step visible across drill-ins and returns.,"On /admin/audit in en-LTR light, verify: Keep the object lifecycle and current step visible across drill-ins and returns.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0755,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Scope awareness,Current en-LTR light evidence for /admin/audit requires scope awareness refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Show organization, region, branch and record scope at the point of decision.","On /admin/audit in en-LTR light, verify: Show organization, region, branch and record scope at the point of decision.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0756,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Search strategy,Current en-LTR light evidence for /admin/audit requires search strategy refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Support known-item search and exploratory filtering as separate interaction paths.,"On /admin/audit in en-LTR light, verify: Support known-item search and exploratory filtering as separate interaction paths.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0757,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Filter recovery,Current en-LTR light evidence for /admin/audit requires filter recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Allow users to inspect, remove and reset filters without losing work.","On /admin/audit in en-LTR light, verify: Allow users to inspect, remove and reset filters without losing work.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0758,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Decision context,Current en-LTR light evidence for /admin/audit requires decision context refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Place risk, SLA, evidence and history beside the decision they inform.","On /admin/audit in en-LTR light, verify: Place risk, SLA, evidence and history beside the decision they inform.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0759,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Feedback,Current en-LTR light evidence for /admin/audit requires feedback refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Confirm completed read-only navigation immediately and mutation outcomes only after server truth.,"On /admin/audit in en-LTR light, verify: Confirm completed read-only navigation immediately and mutation outcomes only after server truth.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0760,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Error recovery,Current en-LTR light evidence for /admin/audit requires error recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Preserve entered work and give a deterministic retry or escalation path.,"On /admin/audit in en-LTR light, verify: Preserve entered work and give a deterministic retry or escalation path.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0761,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Permission clarity,Current en-LTR light evidence for /admin/audit requires permission clarity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Explain unavailable actions through role/state rules without revealing restricted data.,"On /admin/audit in en-LTR light, verify: Explain unavailable actions through role/state rules without revealing restricted data.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0762,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Large-data workflow,Current en-LTR light evidence for /admin/audit requires large-data workflow refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Use pagination, saved views or virtualization so scale does not become a scrolling task.","On /admin/audit in en-LTR light, verify: Use pagination, saved views or virtualization so scale does not become a scrolling task.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0763,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Cross-page continuity,Current en-LTR light evidence for /admin/audit requires cross-page continuity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Preserve query, filters and position when returning from detail to list.","On /admin/audit in en-LTR light, verify: Preserve query, filters and position when returning from detail to list.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0764,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Progressive disclosure,Current en-LTR light evidence for /admin/audit requires progressive disclosure refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Reveal advanced configuration only when prerequisite choices make it relevant.,"On /admin/audit in en-LTR light, verify: Reveal advanced configuration only when prerequisite choices make it relevant.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0765,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Confirmation,Current en-LTR light evidence for /admin/audit requires confirmation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Summarize consequences, affected records and version before irreversible actions.","On /admin/audit in en-LTR light, verify: Summarize consequences, affected records and version before irreversible actions.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0766,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Audit confidence,Current en-LTR light evidence for /admin/audit requires audit confidence refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Let users trace who, what, when, version and reason without leaving the decision flow.","On /admin/audit in en-LTR light, verify: Let users trace who, what, when, version and reason without leaving the decision flow.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0767,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Provider fallback,Current en-LTR light evidence for /admin/audit requires provider fallback refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Offer an honest operational fallback when a provider is unavailable.,"On /admin/audit in en-LTR light, verify: Offer an honest operational fallback when a provider is unavailable.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0768,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P1,Offline confidence,Current en-LTR light evidence for /admin/audit requires offline confidence refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Expose saved, queued, syncing, conflicted and failed states without silently overwriting.","On /admin/audit in en-LTR light, verify: Expose saved, queued, syncing, conflicted and failed states without silently overwriting.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0769,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P1,Immutable version,Current en-LTR light evidence for /admin/audit requires immutable version refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Prevent edits to submitted versions and guide returned corrections to unlocked scope only.,"On /admin/audit in en-LTR light, verify: Prevent edits to submitted versions and guide returned corrections to unlocked scope only.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0770,/admin/audit,ADDITIONAL_ROUTE_NO_GOVERNED_SCREEN_ID,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Arabic comprehension,Current en-LTR light evidence for /admin/audit requires arabic comprehension refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/audit.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-audit__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003438Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Use domain-approved Arabic and preserve mixed-script identifiers without ambiguity.,"On /admin/audit in en-LTR light, verify: Use domain-approved Arabic and preserve mixed-script identifiers without ambiguity.",CD-PREM-02,OPEN_EVIDENCED
