migration_id,current_route,current_files,owner_package,saqeel_design_reference,requirement_ids,acceptance_ids,existing_behavior,backend_contracts,permissions,current_tests,required_certification,replacement_strategy,flag_reason,cutover_method,rollback_method,legacy_retention,completion_status
WA-MIG-046,/login,apps/web/src/app/login/page.tsx,M11,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,CR-337..CR-356,WA-M11-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error,services=@/components/ThemeToggle;@/lib/audit;@/lib/ksa-regions;@/lib/role-home;@/lib/supabase; tables/views=user_roles; RPCs=none statically detected; workflow/audit/version=WORKFLOW;AUDIT,inspector,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/dashboard-business.spec.ts;apps/web/e2e/cd-001-v7-visual-evidence.spec.ts;apps/web/e2e/saqeel-login-revamp-visual.spec.ts;apps/web/e2e/negative-auth.spec.ts;apps/web/e2e/dashboard-kpi-seed.spec.ts;apps/web/e2e/auth.setup.ts;apps/web/e2e/mvp2-push-webpush.spec.ts;apps/web/e2e/performance-navigation.spec.ts;apps/web/e2e/cd-002-reset.spec.ts;apps/web/e2e/cd-004-admin-control-plane-home.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/ui-compliance-contract.spec.ts;apps/web/e2e/cd-003-launch.spec.ts;apps/web/e2e/cd-010-011-violations.spec.ts;apps/web/e2e/login-helper.ts;apps/web/e2e/mapbox-provider.spec.ts;apps/web/e2e/design-foundation-contract.spec.ts;apps/web/e2e/cd-025-plan-review-publish.spec.ts;apps/web/e2e/performance-visual-evidence.spec.ts;apps/web/e2e/cd-001-v7-atlas.spec.ts;apps/web/e2e/saqeel-login-revamp.spec.ts;apps/web/e2e/inspector-shell-uplift.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-047,/operations,apps/web/src/app/(app)/operations/page.tsx,M3,SAQEEL Operations Center.dc.html;SAQEEL Operations Live.dc.html,CR-430..CR-448,WA-M3-AC-001..006,Preserve current navigation=DIRECT; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;stale,services=@/components/EmptyState;@/components/GeoMap;@/components/Shell;@/lib/dates;@/lib/execution;@/lib/i18n;@/lib/ksa-regions;@/lib/supabase-pagination;@/lib/supabase-server;@/lib/verified-user; tables/views=action_forms;cancellation_requests;engine_settings;evidence;factories;geo_events;geo_override_requests;inspections;notifications;visits; RPCs=decide_geo_override;expire_stale_geo_override_requests; workflow/audit/version=WORKFLOW;AUDIT;IMMUTABLE,inspector;ops;reviewer,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/dashboard-business.spec.ts;apps/web/e2e/cd-045-downstream-contract.spec.ts;apps/web/e2e/mvp2-mapbox-live.spec.ts;apps/web/e2e/mvp3-retrofit-regression.spec.ts;apps/web/e2e/execution-journey-ui-contract.spec.ts;apps/web/e2e/dashboard-kpi-seed.spec.ts;apps/web/e2e/performance-navigation.spec.ts;apps/web/e2e/shell-navigation.spec.ts;apps/web/e2e/execution-crossmodule-contract.spec.ts;apps/web/e2e/mvp2-m2-09-exceptions.spec.ts;apps/web/e2e/mapbox-provider.spec.ts;apps/web/e2e/mvp2-modules-live.spec.ts;apps/web/e2e/mvp3-enterprise-contract.spec.ts;apps/web/e2e/m04-device-eta-override.spec.ts;apps/web/e2e/ipad-gps-policy.spec.ts;apps/web/e2e/execution-submission-contract.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-048,/operations/exceptions,apps/web/src/app/(app)/operations/exceptions/page.tsx,M3,SAQEEL Operations Center.dc.html;SAQEEL Operations Live.dc.html,CR-430..CR-448,WA-M3-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty,services=@/components/EmptyState;@/components/NotYetBoundary;@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/operations/exceptions;@/lib/providers/env-gate;@/lib/supabase-server; tables/views=cases;risk_exceptions; RPCs=none statically detected; workflow/audit/version=runtime verification required,AUTHENTICATED_ROUTE_GROUP,apps/web/e2e/mvp2-m2-09-exceptions.spec.ts;apps/web/e2e/mvp2-modules-live.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,DIRECT_REPLACEMENT_AFTER_CERTIFICATION,,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-049,/operations/live,apps/web/src/app/(app)/operations/live/page.tsx,M3,SAQEEL Operations Center.dc.html;SAQEEL Operations Live.dc.html,CR-430..CR-448,WA-M3-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error,services=@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/ksa-regions;@/lib/map-palette;@/lib/supabase-pagination;@/lib/supabase-server; tables/views=factories;visits; RPCs=none statically detected; workflow/audit/version=runtime verification required,inspector;ops,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/mvp2-mapbox-live.spec.ts;apps/web/e2e/dashboard-kpi-seed.spec.ts;apps/web/e2e/shell-navigation.spec.ts;apps/web/e2e/mapbox-provider.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-050,/planning,apps/web/src/app/(app)/planning/page.tsx,M2,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,CR-001..CR-098,WA-M2-AC-001..006,Preserve current navigation=DIRECT; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;unauthorized;not-found,services=@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/planning/access;@/lib/planning/lifecycle;@/lib/planning/visit-list;@/lib/supabase-server;@/lib/verified-user; tables/views=assignments;factories;package_versions;planning_lookups;profiles;visit_plans;visits; RPCs=expire_lapsed_visits;has_planning_capability; workflow/audit/version=AUDIT;VERSION,inspector,apps/web/e2e/cd-020-planning-home.spec.ts;apps/web/e2e/ui-compliance-runtime.spec.ts;apps/web/e2e/cd-045-downstream-contract.spec.ts;apps/web/e2e/mvp3-retrofit-regression.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/cd-044-admin-planning.spec.ts;apps/web/e2e/ai-user-journey.spec.ts;apps/web/e2e/execution-preexecution-ui-contract.spec.ts;apps/web/e2e/ai-delta-contract.spec.ts;apps/web/e2e/cd-021-bulk-targeting.spec.ts;apps/web/e2e/performance-navigation.spec.ts;apps/web/e2e/pln-browser-certification.spec.ts;apps/web/e2e/shell-visual-evidence.spec.ts;apps/web/e2e/shell-navigation.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/cd-022-identity-lens.spec.ts;apps/web/e2e/cd-026-visit-management.spec.ts;apps/web/e2e/cd-025-plan-review-publish.spec.ts;apps/web/e2e/personas.ts;apps/web/e2e/cd-023-immediate-authority-bar.spec.ts;apps/web/e2e/cd-027-visit-detail.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-051,/planning/bulk,apps/web/src/app/(app)/planning/bulk/page.tsx,M2,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,CR-001..CR-098,WA-M2-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;unauthorized;conflict;stale,services=@/components/ContextualAiPanel;@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/components/WidgetBoundary;@/lib/dates;@/lib/execution;@/lib/i18n;@/lib/planning/access;@/lib/plausible-date;@/lib/supabase-pagination;@/lib/supabase-server;@/lib/verified-user; tables/views=assignments;factories;inspections;package_versions;planning_lookups;profiles;user_roles;violations;visit_packages;visit_plans;visits; RPCs=publish_bulk_plan; workflow/audit/version=AUDIT;VERSION;IMMUTABLE,inspector;ops;planner;reviewer,apps/web/e2e/cd-020-planning-home.spec.ts;apps/web/e2e/cd-045-downstream-contract.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/ai-user-journey.spec.ts;apps/web/e2e/execution-preexecution-ui-contract.spec.ts;apps/web/e2e/ai-delta-contract.spec.ts;apps/web/e2e/cd-021-bulk-targeting.spec.ts;apps/web/e2e/pln-browser-certification.spec.ts;apps/web/e2e/cd-025-plan-review-publish.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-052,/planning/bulk/review,apps/web/src/app/(app)/planning/bulk/review/page.tsx,M2,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,CR-001..CR-098,WA-M2-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;conflict;stale,services=@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/planning/access;@/lib/supabase-server;@/lib/verified-user; tables/views=none statically detected; RPCs=none statically detected; workflow/audit/version=AUDIT;VERSION;IMMUTABLE,inspector;planner;reviewer,apps/web/e2e/execution-preexecution-ui-contract.spec.ts;apps/web/e2e/cd-021-bulk-targeting.spec.ts;apps/web/e2e/cd-025-plan-review-publish.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-053,/planning/immediate,apps/web/src/app/(app)/planning/immediate/page.tsx,M2,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,CR-001..CR-098,WA-M2-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;unauthorized;conflict;not-found,services=@/components/EmptyState;@/components/GeoMap;@/components/PackageTypeSelector;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/planning/access;@/lib/supabase-server;@/lib/verified-user; tables/views=enforcement_recommendations;factories;factory_representatives;package_versions;planning_lookups;profiles;user_roles;visit_location_events;visits; RPCs=create_immediate_visit;has_planning_capability; workflow/audit/version=AUDIT;VERSION,compliance_admin;inspector;ops;planner;reviewer,apps/web/e2e/cd-020-planning-home.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/cd-022-identity-lens.spec.ts;apps/web/e2e/cd-023-immediate-authority-bar.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-054,/planning/plans,apps/web/src/app/(app)/planning/plans/page.tsx,M2,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,CR-001..CR-098,WA-M2-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error,services=@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/supabase-server; tables/views=visit_plans; RPCs=none statically detected; workflow/audit/version=AUDIT,leadership;ops;planner;reviewer,apps/web/e2e/cd-020-planning-home.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,DIRECT_REPLACEMENT_AFTER_CERTIFICATION,,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-055,/planning/plans/:id,apps/web/src/app/(app)/planning/plans/[id]/page.tsx,M2,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,CR-001..CR-098,WA-M2-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;not-found,services=@/components/EmptyState;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/supabase-server; tables/views=visit_plans;visits; RPCs=none statically detected; workflow/audit/version=AUDIT,leadership;ops;planner;reviewer,apps/web/e2e/cd-020-planning-home.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,DIRECT_REPLACEMENT_AFTER_CERTIFICATION,,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-056,/planning/single,apps/web/src/app/(app)/planning/single/page.tsx,M2,SAQEEL Planning.dc.html;SAQEEL Planning Identity.dc.html;SAQEEL Visits.dc.html,CR-001..CR-098,WA-M2-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;degraded;unauthorized;conflict;stale,services=@/components/EmptyState;@/components/GeoMap;@/components/RouteLoading;@/components/Shell;@/lib/dates;@/lib/i18n;@/lib/planning/access;@/lib/planning/factory-resolver;@/lib/plausible-date;@/lib/supabase-server;@/lib/verified-user; tables/views=assignments;engine_settings;factories;package_versions;user_roles;visit_packages;visit_plans;visits; RPCs=publish_single_visit; workflow/audit/version=AUDIT;VERSION;IMMUTABLE,inspector;planner;reviewer,apps/web/e2e/cd-020-planning-home.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/execution-preexecution-ui-contract.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/cd-022-identity-lens.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-057,/portal,apps/web/src/app/(app)/portal/page.tsx,M11,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,CR-337..CR-356,WA-M11-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error,services=@/components/EmptyState;@/components/NotYetBoundary;@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/neutral-error;@/lib/providers/env-gate;@/lib/supabase-server;@/lib/verified-user; tables/views=external_requests;factories;self_assessments; RPCs=none statically detected; workflow/audit/version=runtime verification required,leadership,apps/web/e2e/mvp2-m2-08-portal.spec.ts;apps/web/e2e/mvp2-modules-live.spec.ts;apps/web/e2e/mvp2-modules-rls-negative.spec.ts;apps/web/e2e/mvp3-enterprise-contract.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,DIRECT_REPLACEMENT_AFTER_CERTIFICATION,,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-058,/profile,apps/web/src/app/(app)/profile/page.tsx,M11,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,CR-337..CR-356,WA-M11-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;error,services=@/components/RouteLoading;@/components/Shell;@/components/ThemeToggle;@/lib/dates;@/lib/i18n;@/lib/neutral-error;@/lib/persona;@/lib/supabase-server;@/lib/verified-user; tables/views=notification_preferences;profiles; RPCs=none statically detected; workflow/audit/version=runtime verification required,AUTHENTICATED_ROUTE_GROUP,apps/web/e2e/senaei-integration-contract.spec.ts;apps/web/e2e/performance-navigation.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,DIRECT_REPLACEMENT_AFTER_CERTIFICATION,,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-059,/reports/inspection/:id,apps/web/src/app/reports/inspection/[id]/page.tsx,M7,SAQEEL Inspection Report.dc.html;SAQEEL Evidence OCR.dc.html;SAQEEL AI Studio.dc.html;SAQEEL Incident Reports.dc.html,CR-001..CR-478,WA-M7-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=error,services=@/components/PrintReport;@/lib/dates;@/lib/i18n;@/lib/supabase-server; tables/views=inspection_items;inspections; RPCs=none statically detected; workflow/audit/version=VERSION;IMMUTABLE,inspector,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-006-011-backend-completion.spec.ts;apps/web/e2e/factory360-cr-dossier-contract.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-060,/reset,apps/web/src/app/reset/page.tsx,M11,SAQEEL Login.dc.html;SAQEEL Auth States.dc.html;SAQEEL Portal.dc.html;SAQEEL Profile.dc.html;SAQEEL Virtual.dc.html;SAQEEL Feedback.dc.html,CR-337..CR-356,WA-M11-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=error;unauthorized,services=@/components/ThemeToggle;@/lib/audit;@/lib/supabase;@/lib/verified-user; tables/views=none statically detected; RPCs=none statically detected; workflow/audit/version=AUDIT,ROUTE_LOCAL_OR_PUBLIC,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-002-reset.spec.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,DIRECT_REPLACEMENT_AFTER_CERTIFICATION,,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-061,/reviews,apps/web/src/app/(app)/reviews/page.tsx,M5,SAQEEL Review & Approval.dc.html;SAQEEL Cases.dc.html;SAQEEL Tasks.dc.html,CR-357..CR-409,WA-M5-AC-001..006,Preserve current navigation=DIRECT; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;degraded;unauthorized,services=@/components/RouteLoading;@/components/Shell;@/lib/i18n;@/lib/persona;@/lib/supabase-server; tables/views=engine_settings;inspection_factory_checks;inspections;reviews; RPCs=none statically detected; workflow/audit/version=AUDIT;VERSION;IMMUTABLE,inspector;ops;reviewer,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-030-version-comparison.spec.ts;apps/web/e2e/ui-compliance-runtime.spec.ts;apps/web/e2e/mvp3-retrofit-regression.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/cd-029-review-workspace.spec.ts;apps/web/e2e/performance-navigation.spec.ts;apps/web/e2e/cd-028-review-queue.spec.ts;apps/web/e2e/shell-navigation.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/performance-visual-evidence.spec.ts;apps/web/e2e/personas.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
WA-MIG-062,/reviews/:id,apps/web/src/app/(app)/reviews/[id]/page.tsx,M5,SAQEEL Review & Approval.dc.html;SAQEEL Cases.dc.html;SAQEEL Tasks.dc.html,CR-357..CR-409,WA-M5-AC-001..006,Preserve current navigation=DEEP_LINK_OR_ALIAS; breadcrumb=TO_VERIFY_IN_RUNTIME; states=loading;empty;error;degraded;stale;not-found,services=@/components/EmptyState;@/components/Shell;@/lib/dates;@/lib/factory-verification;@/lib/i18n;@/lib/notify;@/lib/persona;@/lib/supabase-server;@/lib/verified-user; tables/views=assignments;audit_events;inspection_items;inspections;reviews;submission_versions; RPCs=none statically detected; workflow/audit/version=AUDIT;VERSION;IMMUTABLE,inspector;leadership;ops;planner;reviewer,apps/web/e2e/platform-design-system-contract.spec.ts;apps/web/e2e/cd-030-version-comparison.spec.ts;apps/web/e2e/ui-compliance-runtime.spec.ts;apps/web/e2e/mvp3-retrofit-regression.spec.ts;apps/web/e2e/persona-tours.spec.ts;apps/web/e2e/cd-029-review-workspace.spec.ts;apps/web/e2e/performance-navigation.spec.ts;apps/web/e2e/cd-028-review-queue.spec.ts;apps/web/e2e/shell-navigation.spec.ts;apps/web/e2e/golden-journey.spec.ts;apps/web/e2e/performance-visual-evidence.spec.ts;apps/web/e2e/personas.ts,functional parity;negative paths;RLS/RBAC;audit/versioning;visual diff;Arabic/RTL;accessibility;responsive;performance;cross-module regression,FEATURE_FLAG_OR_GUARDED_PREVIEW_REQUIRED,UNCERTAINTY_OR_TEST_GAP_REQUIRES_CONTROLLED_EXPOSURE,Canonical route cutover only after all acceptance gates pass and Product Owner approval is recorded,Restore retained pre-replacement implementation or switch server-evaluated flag; no destructive database rollback,RETAIN_UNTIL_STABILIZATION_AND_PRODUCT_OWNER_REMOVAL_APPROVAL,PLANNED_NOT_IMPLEMENTED
