source_id,source_coordinate,source_unit_id,classification,parent_capability_id,requirement_ids,rationale
SRC-08,paragraph 1302,SU-08-004112,BUSINESS_REQUIREMENT,,,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1303,SU-08-004113,BUSINESS_REQUIREMENT,,REQ-R0C-01919,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1304,SU-08-004114,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1305,SU-08-004115,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1306,SU-08-004116,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1307,SU-08-004117,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1308,SU-08-004118,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1309,SU-08-004119,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1310,SU-08-004120,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1311,SU-08-004121,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1312,SU-08-004122,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1313,SU-08-004123,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1314,SU-08-004124,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1315,SU-08-004125,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1316,SU-08-004126,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1317,SU-08-004127,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1318,SU-08-004128,BUSINESS_REQUIREMENT,,REQ-R0C-01920,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1319,SU-08-004129,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1320,SU-08-004130,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1321,SU-08-004131,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1322,SU-08-004132,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1323,SU-08-004133,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1324,SU-08-004134,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1325,SU-08-004135,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1326,SU-08-004136,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1327,SU-08-004137,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1328,SU-08-004138,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1329,SU-08-004139,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1330,SU-08-004140,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1331,SU-08-004141,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1332,SU-08-004142,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1333,SU-08-004143,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1334,SU-08-004144,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1335,SU-08-004145,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1336,SU-08-004146,BUSINESS_REQUIREMENT,,REQ-R0C-01921,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1337,SU-08-004147,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1338,SU-08-004148,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1339,SU-08-004149,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1340,SU-08-004150,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1341,SU-08-004151,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1342,SU-08-004152,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1343,SU-08-004153,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1344,SU-08-004154,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1345,SU-08-004155,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1346,SU-08-004156,BUSINESS_REQUIREMENT,,REQ-R0C-01922,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1347,SU-08-004157,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1348,SU-08-004158,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1349,SU-08-004159,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1350,SU-08-004160,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1351,SU-08-004161,BUSINESS_REQUIREMENT,,REQ-R0C-01923,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1352,SU-08-004162,BUSINESS_REQUIREMENT,,REQ-R0C-01924,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1353,SU-08-004163,BUSINESS_REQUIREMENT,,REQ-R0C-01925,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1354,SU-08-004164,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1355,SU-08-004165,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1356,SU-08-004166,BUSINESS_RULE,,REQ-R0C-01926,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1357,SU-08-004167,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1358,SU-08-004168,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1359,SU-08-004169,BUSINESS_RULE,,REQ-R0C-01927,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1360,SU-08-004170,BUSINESS_REQUIREMENT,,REQ-R0C-01928,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1361,SU-08-004171,BUSINESS_REQUIREMENT,,REQ-R0C-01929,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1362,SU-08-004172,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1363,SU-08-004173,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1364,SU-08-004174,BUSINESS_RULE,,REQ-R0C-01930,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1365,SU-08-004175,BUSINESS_REQUIREMENT,,REQ-R0C-01931,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1366,SU-08-004176,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1367,SU-08-004177,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1368,SU-08-004178,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1369,SU-08-004179,BUSINESS_REQUIREMENT,,REQ-R0C-01932,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1370,SU-08-004180,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1371,SU-08-004181,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1372,SU-08-004182,BUSINESS_REQUIREMENT,,,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1373,SU-08-004183,BUSINESS_REQUIREMENT,,REQ-R0C-01933,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1374,SU-08-004184,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1375,SU-08-004185,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1376,SU-08-004186,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1377,SU-08-004187,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1378,SU-08-004188,BUSINESS_REQUIREMENT,,REQ-R0C-01934,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1379,SU-08-004189,BUSINESS_REQUIREMENT,,REQ-R0C-01935,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1380,SU-08-004190,BUSINESS_REQUIREMENT,,REQ-R0C-01936,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1381,SU-08-004191,BUSINESS_REQUIREMENT,,REQ-R0C-01937,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1382,SU-08-004192,BUSINESS_REQUIREMENT,,REQ-R0C-01938,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1383,SU-08-004193,BUSINESS_REQUIREMENT,,REQ-R0C-01939,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1384,SU-08-004194,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1385,SU-08-004195,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1386,SU-08-004196,USER_ACTION,,REQ-R0C-01940,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1387,SU-08-004197,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1388,SU-08-004198,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1389,SU-08-004199,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1390,SU-08-004200,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1391,SU-08-004201,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1392,SU-08-004202,USER_ACTION,,REQ-R0C-01941,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1393,SU-08-004203,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1394,SU-08-004204,BUSINESS_REQUIREMENT,,REQ-R0C-01942,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1395,SU-08-004205,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1396,SU-08-004206,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1397,SU-08-004207,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1398,SU-08-004208,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1399,SU-08-004209,BUSINESS_REQUIREMENT,,REQ-R0C-01943,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1400,SU-08-004210,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1401,SU-08-004211,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1402,SU-08-004212,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1403,SU-08-004213,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1404,SU-08-004214,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1405,SU-08-004215,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1406,SU-08-004216,BUSINESS_REQUIREMENT,,REQ-R0C-01944,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1407,SU-08-004217,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1408,SU-08-004218,DOCUMENT_STRUCTURE,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1409,SU-08-004219,BUSINESS_REQUIREMENT,,REQ-R0C-01945,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1410,SU-08-004220,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1411,SU-08-004221,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1412,SU-08-004222,BUSINESS_REQUIREMENT,,REQ-R0C-01946,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1413,SU-08-004223,BUSINESS_REQUIREMENT,,REQ-R0C-01947,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1414,SU-08-004224,BUSINESS_REQUIREMENT,,REQ-R0C-01948,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1415,SU-08-004225,BUSINESS_REQUIREMENT,,REQ-R0C-01949,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1416,SU-08-004226,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1417,SU-08-004227,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1418,SU-08-004228,BUSINESS_REQUIREMENT,,REQ-R0C-01950,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1419,SU-08-004229,BUSINESS_REQUIREMENT,,REQ-R0C-01951,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1420,SU-08-004230,BUSINESS_REQUIREMENT,,REQ-R0C-01952,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1421,SU-08-004231,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1422,SU-08-004232,BUSINESS_REQUIREMENT,,REQ-R0C-01953,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1423,SU-08-004233,BUSINESS_RULE,,REQ-R0C-01954,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1424,SU-08-004234,BUSINESS_RULE,,REQ-R0C-01955,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1425,SU-08-004235,BUSINESS_REQUIREMENT,,REQ-R0C-01956,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1426,SU-08-004236,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1427,SU-08-004237,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1428,SU-08-004238,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1429,SU-08-004239,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1430,SU-08-004240,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1431,SU-08-004241,BUSINESS_REQUIREMENT,,REQ-R0C-01957,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1432,SU-08-004242,BUSINESS_REQUIREMENT,,REQ-R0C-01958,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1433,SU-08-004243,BUSINESS_REQUIREMENT,,REQ-R0C-01959,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1434,SU-08-004244,BUSINESS_REQUIREMENT,,REQ-R0C-01960,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1435,SU-08-004245,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1436,SU-08-004246,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1437,SU-08-004247,BUSINESS_REQUIREMENT,,REQ-R0C-01961,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1438,SU-08-004248,BUSINESS_REQUIREMENT,,REQ-R0C-01962,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1439,SU-08-004249,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1440,SU-08-004250,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1441,SU-08-004251,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1442,SU-08-004252,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1443,SU-08-004253,BUSINESS_REQUIREMENT,,REQ-R0C-01963,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1444,SU-08-004254,BUSINESS_REQUIREMENT,,,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1445,SU-08-004255,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1446,SU-08-004256,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1447,SU-08-004257,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1448,SU-08-004258,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1449,SU-08-004259,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1450,SU-08-004260,BUSINESS_REQUIREMENT,,REQ-R0C-01964,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1451,SU-08-004261,BUSINESS_REQUIREMENT,,REQ-R0C-01965,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1452,SU-08-004262,BUSINESS_REQUIREMENT,,REQ-R0C-01966,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1453,SU-08-004263,BUSINESS_REQUIREMENT,,REQ-R0C-01967,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1454,SU-08-004264,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1455,SU-08-004265,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1456,SU-08-004266,BUSINESS_REQUIREMENT,,REQ-R0C-01968,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1457,SU-08-004267,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1458,SU-08-004268,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1459,SU-08-004269,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1460,SU-08-004270,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1461,SU-08-004271,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1462,SU-08-004272,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1463,SU-08-004273,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1464,SU-08-004274,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1465,SU-08-004275,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1466,SU-08-004276,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1467,SU-08-004277,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1468,SU-08-004278,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1469,SU-08-004279,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1470,SU-08-004280,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1471,SU-08-004281,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1472,SU-08-004282,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1473,SU-08-004283,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1474,SU-08-004284,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1475,SU-08-004285,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1476,SU-08-004286,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1477,SU-08-004287,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1478,SU-08-004288,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1479,SU-08-004289,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1480,SU-08-004290,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1481,SU-08-004291,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1482,SU-08-004292,BUSINESS_RULE,,REQ-R0C-01969,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1483,SU-08-004293,BUSINESS_REQUIREMENT,,REQ-R0C-01970,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1484,SU-08-004294,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1485,SU-08-004295,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1486,SU-08-004296,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1487,SU-08-004297,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,paragraph 1488,SU-08-004298,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,paragraph 1489,SU-08-004299,BUSINESS_REQUIREMENT,,REQ-R0C-01971,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1490,SU-08-004300,BUSINESS_REQUIREMENT,,REQ-R0C-01972,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1491,SU-08-004301,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1492,SU-08-004302,BUSINESS_REQUIREMENT,,REQ-R0C-01973,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1493,SU-08-004303,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1494,SU-08-004304,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1495,SU-08-004305,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1496,SU-08-004306,BUSINESS_REQUIREMENT,,REQ-R0C-01974,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1497,SU-08-004307,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1498,SU-08-004308,BUSINESS_REQUIREMENT,,REQ-R0C-01975,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1499,SU-08-004309,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1500,SU-08-004310,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1501,SU-08-004311,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1502,SU-08-004312,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1503,SU-08-004313,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1504,SU-08-004314,BUSINESS_REQUIREMENT,,REQ-R0C-01976,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1505,SU-08-004315,BUSINESS_REQUIREMENT,,REQ-R0C-01977,Normative source language converted to a normalized obligation with an observable acceptance outcome.
SRC-08,paragraph 1506,SU-08-004316,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1507,SU-08-004317,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1508,SU-08-004318,DOCUMENT_STRUCTURE,,,Explanatory/context text retained without inventing an obligation.
SRC-08,paragraph 1509,SU-08-004319,NON_REQUIREMENT_WITH_JUSTIFICATION,,,Blank source unit retained as evidence.
SRC-08,"table 1, row 1, cell 1",SU-08-004320,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
SRC-08,"table 1, row 1, cell 2",SU-08-004321,TABLE_HEADER_OR_LABEL,,,"Heading, title, label, separator, or non-obligation value."
